dur,spkts,sttl,sbytes,smean,sload,ct_dst_sport_ltm,attack_cat,label
0.001084,2,31,132,66,487084.875,1,0,0
0.001033,2,31,146,73,565343.6875,1,0,0
1.007807,14,31,1684,120,12415.0752,1,0,0
0.031934,122,31,7810,64,1940502.25,1,0,0
1.133932,12,31,1580,132,10222.83496,1,0,0
0.0,3,0,84,28,8.70435,2,0,0
0.023007,48,31,2974,62,1012909.125,1,0,0
0.968784,122,31,7810,64,63964.72266,1,0,0
0.017003,46,31,2854,62,1313650.5,1,0,0
0.001063,2,31,146,73,549388.5625,1,0,0
0.004509,4,31,568,142,755821.6875,1,0,0
0.043875,60,31,3614,60,648022.75,1,0,0
0.022931,48,31,2974,62,1016266.188,1,0,0
1.005822,12,31,1580,132,11524.90234,1,0,0
0.006956,32,31,3728,117,4154111.75,1,0,0
0.546571,52,31,37264,717,534942.375,1,0,0
0.004058,8,31,1056,132,1821586.875,1,0,0
1.00808,12,31,1580,132,11499.08691,1,0,0
50.004364,6,1,384,64,51.19553,4,0,0
0.001096,2,31,146,73,532846.75,1,0,0
0.001661,4,31,528,132,1907284.875,1,0,0
0.026423,52,31,37274,717,11068539.0,1,0,0
0.001055,2,31,146,73,553554.5,1,0,0
0.1429,32,31,3728,117,202211.3281,1,0,0
0.001078,2,31,146,73,541744.0,1,0,0
1.036101,12,31,1580,132,11188.09863,1,0,0
1.700118,14,254,1430,102,6248.978027,1,0,0
0.011966,40,31,2542,64,1657362.5,1,0,0
0.316445,22,31,1920,87,46339.80859,1,0,0
0.018972,40,31,2542,64,1045329.938,1,0,0
0.005701,22,31,2054,93,2751798.0,1,0,0
1.126982,14,31,1684,120,11102.21875,1,0,0
0.014662,38,31,2438,64,1295321.25,1,0,0
0.174282,6,254,294,49,11246.1416,1,0,0
0.611157,22,31,2054,93,25669.3457,1,0,0
0.001059,2,31,146,73,551463.625,1,0,0
0.004001,8,31,1056,132,1847538.125,1,0,0
0.046398,6,31,320,53,46036.46875,1,0,0
0.001064,2,31,146,73,548872.1875,1,0,0
0.010857,38,31,2438,64,1749286.125,1,0,0
0.765158,22,31,2054,93,20502.95508,1,0,0
0.229831,32,31,3728,117,125727.1641,1,0,0
0.884802,52,31,37264,717,330451.3438,1,0,0
1.029045,12,31,1580,132,11264.81348,1,0,0
0.29426,8,31,424,53,10086.31836,1,0,0
0.02405,52,31,2934,56,957338.9375,1,0,0
0.001071,2,31,146,73,545284.75,1,0,0
1.012199,12,31,1580,132,11452.29297,1,0,0
0.014888,44,31,2750,63,1444384.75,1,0,0
0.010882,40,31,2542,64,1822459.0,1,0,0
0.5845,230,31,13246,58,180516.6719,1,0,0
0.004883,4,31,568,142,697931.5625,1,0,0
0.001103,2,31,146,73,529465.0625,1,0,0
0.001082,2,31,130,65,480591.5,1,0,0
8e-06,2,60,264,132,132000000.0,3,0,0
0.000975,2,31,130,65,533333.375,1,0,0
1.005594,12,31,1580,132,11527.51465,1,0,0
0.364831,62,31,5928,96,127905.7969,1,0,0
0.000959,2,31,146,73,608967.6875,1,0,0
0.011999,38,31,2438,64,1582798.625,1,0,0
0.001074,2,31,146,73,543761.625,1,0,0
8e-06,2,60,264,132,132000000.0,3,0,0
0.017812,48,31,2974,62,1308331.375,1,0,0
1.00464,12,31,1580,132,11538.46191,1,0,0
0.040531,44,31,2750,63,530556.875,1,0,0
1.168351,42,31,3210,76,21459.30273,1,0,0
0.001117,2,31,146,73,522829.0,1,0,0
0.016976,46,31,2854,62,1315739.75,1,0,0
8e-06,2,60,264,132,132000000.0,3,0,0
0.007564,32,31,3728,117,3820201.0,1,0,0
0.011903,38,31,2438,64,1595564.125,1,0,0
0.039854,52,31,37264,717,7336377.5,1,0,0
0.014915,44,31,2750,63,1441770.0,1,0,0
1.035607,12,31,1580,132,11193.43555,1,0,0
0.0,3,0,84,28,8.70435,2,0,0
1e-05,2,60,264,132,105600000.0,3,0,0
0.000998,2,31,130,65,521042.0625,1,0,0
0.010773,62,31,5928,96,4331569.5,1,0,0
0.017898,44,31,2750,63,1201475.0,1,0,0
0.010899,38,31,2438,64,1742545.25,1,0,0
0.02063,40,31,2542,64,961318.4375,1,0,0
0.005809,24,31,2048,85,2703391.25,1,0,0
0.001016,2,31,146,73,574803.125,1,0,0
0.001002,2,31,130,65,518962.0938,1,0,0
1.128922,12,31,1580,132,10268.20313,1,0,0
0.037821,60,31,3614,60,751751.6875,1,0,0
0.016745,48,31,2974,62,1391699.125,1,0,0
1.005987,12,31,1580,132,11523.01074,1,0,0
0.002113,4,31,528,132,1499290.125,1,0,0
0.001076,2,31,132,66,490706.3125,1,0,0
7.348804,626,31,34994,56,38035.03125,1,0,0
0.001121,2,31,130,65,463871.5313,1,0,0
0.001045,2,31,130,65,497607.625,1,0,0
0.002884,6,31,320,53,740638.0,1,0,0
0.005072,18,31,3880,216,5780757.0,1,0,0
0.017075,40,31,2542,64,1161464.125,1,0,0
0.088435,6,31,320,53,24153.33203,1,0,0
0.380958,62,31,5928,96,122491.1953,1,0,0
0.001066,2,31,146,73,547842.4375,1,0,0
0.040851,84,31,4862,58,940980.625,1,0,0
7.930876,640,31,35722,56,35977.86719,1,0,0
1.227176,12,31,1580,132,9446.078125,1,0,0
0.578068,22,31,2054,93,27138.67578,1,0,0
1.010454,12,31,1580,132,11472.07031,1,0,0
1.187601,42,31,3210,76,21111.46875,1,0,0
0.000999,2,31,146,73,584584.5625,1,0,0
1.33725,14,31,1684,120,9356.515625,1,0,0
0.018303,40,31,2542,64,1083538.25,1,0,0
0.027356,52,31,37264,717,10688112.0,1,0,0
0.039869,84,31,4862,58,964157.625,1,0,0
1.092679,12,31,1580,132,10608.78809,1,0,0
0.429834,62,31,5928,96,108562.8359,1,0,0
0.001055,2,31,146,73,553554.5,1,0,0
0.016857,40,31,2542,64,1176484.5,1,0,0
0.754744,122,31,7820,64,82210.65625,1,0,0
0.001075,2,31,146,73,543255.8125,1,0,0
0.001045,2,31,146,73,558851.625,1,0,0
0.000954,2,31,146,73,612159.3125,1,0,0
0.001006,2,31,146,73,580516.9375,1,0,0
0.035513,60,31,3614,60,800608.25,1,0,0
0.023281,52,31,37262,717,12558223.0,1,0,0
0.006037,14,31,8928,638,10986914.0,1,0,0
0.004845,18,31,4488,249,6999381.0,1,0,0
0.000999,2,31,146,73,584584.5625,1,0,0
1.066033,12,31,1580,132,10873.95996,1,0,0
0.224349,8,31,424,53,13229.3877,1,0,0
0.001057,2,31,146,73,552507.0625,1,0,0
0.005773,24,31,2048,85,2720249.5,1,0,0
0.006841,18,31,4488,249,4957170.0,1,0,0
1.073749,12,31,1580,132,10795.81934,1,0,0
0.878022,122,31,7810,64,70576.82031,1,0,0
0.00485,8,31,424,53,611958.75,1,0,0
0.0169,40,31,2542,64,1173491.125,1,0,0
0.011974,38,31,2438,64,1586103.125,1,0,0
0.001087,2,31,146,73,537258.5,1,0,0
1.523035,22,31,2054,93,10300.48535,1,0,0
0.001652,4,31,528,132,1917675.5,1,0,0
0.00472,4,31,568,142,722033.875,1,0,0
0.024333,52,31,37264,717,12015945.0,1,0,0
0.021571,44,31,2750,63,996894.0,1,0,0
0.015995,46,31,2854,62,1396436.375,1,0,0
1.006023,12,31,1580,132,11522.59863,1,0,0
0.001083,2,31,146,73,539242.875,1,0,0
0.033242,48,31,2974,62,701040.875,1,0,0
0.017544,44,31,2750,63,1225718.25,1,0,0
0.001033,2,31,130,65,503388.2188,1,0,0
0.018137,24,31,2048,85,865854.3125,1,0,0
0.004427,14,31,8928,638,14982607.0,1,0,0
0.402697,52,31,37274,717,726263.1875,1,0,0
0.004964,4,31,568,142,686543.125,1,0,0
0.001056,2,31,146,73,553030.3125,1,0,0
0.36888,62,31,5928,96,126501.8438,1,0,0
0.001099,2,31,146,73,531392.1875,1,0,0
0.019312,42,31,2646,63,1070008.25,1,0,0
0.017927,48,31,2974,62,1299938.625,1,0,0
0.00629,32,31,3728,117,4593958.5,1,0,0
0.084717,22,31,2054,93,185181.25,1,0,0
1.01575,12,31,1580,132,11412.25684,1,0,0
0.222118,8,31,424,53,13362.2666,1,0,0
0.015043,44,31,2750,63,1429502.125,1,0,0
0.489746,52,31,37274,717,597174.875,1,0,0
0.005324,4,31,568,142,640120.1875,1,0,0
1.00486,12,31,1580,132,11535.93457,1,0,0
0.001146,2,31,146,73,509598.5938,1,0,0
0.001075,2,31,146,73,543255.8125,1,0,0
0.012686,40,31,2542,64,1563298.125,1,0,0
1.414156,12,31,1580,132,8197.115234,1,0,0
1.140576,344,31,18370,53,128475.4375,1,0,0
0.005932,18,31,3880,216,4942683.5,1,0,0
0.001074,2,31,146,73,543761.625,1,0,0
0.001102,2,31,146,73,529945.5625,1,0,0
0.001026,2,31,146,73,569200.75,1,0,0
0.001047,2,31,146,73,557784.125,1,0,0
1.145054,14,31,1684,120,10926.99609,1,0,0
0.008336,22,31,1920,87,1759117.0,1,0,0
0.02528,46,31,2854,62,883544.3125,1,0,0
0.004404,4,31,568,142,773841.9375,1,0,0
0.004717,4,31,568,142,722493.125,1,0,0
0.924586,232,31,13350,58,115017.9688,1,0,0
0.001115,2,31,146,73,523766.8125,1,0,0
0.001111,2,31,146,73,525652.5625,1,0,0
0.00722,22,31,1920,87,2031024.875,1,0,0
0.02089,44,31,2750,63,1029392.063,1,0,0
0.018111,46,31,2854,62,1233283.625,1,0,0
0.001719,4,31,536,134,1870855.125,1,0,0
0.303271,14,31,8928,638,218708.6875,1,0,0
0.011095,62,31,5928,96,4205858.5,1,0,0
0.876811,122,31,7812,64,70692.53906,1,0,0
0.046409,6,31,320,53,46025.55469,1,0,0
8.370131,602,31,33610,56,32071.18359,1,0,0
1.040031,22,31,2054,93,15084.16602,1,0,0
0.97259,52,31,2934,56,23672.87305,1,0,0
1.165126,12,31,1580,132,9949.138672,1,0,0
0.001132,2,31,146,73,515901.0625,1,0,0
0.001101,2,31,146,73,530426.875,1,0,0
0.510689,52,31,37274,717,572685.125,1,0,0
1.341719,22,31,2054,93,11692.46289,1,0,0
0.924841,52,31,37178,715,315418.5313,1,0,0
0.029933,44,31,2750,63,718404.4375,1,0,0
0.02254,52,31,37178,715,12941970.0,1,0,0
0.001096,2,31,146,73,532846.75,1,0,0
1.133359,122,31,7814,64,54704.64453,1,0,0
0.228129,52,31,37178,715,1278715.125,1,0,0
0.302281,14,31,8928,638,219424.9844,1,0,0
0.001572,4,31,528,132,2015267.25,1,0,0
0.000925,2,31,146,73,631351.375,1,0,0
0.022683,52,31,2934,56,1015033.25,1,0,0
0.004645,4,31,568,142,733692.125,1,0,0
0.004415,4,31,568,142,771913.9375,1,0,0
1.18849,232,31,13350,58,89478.24219,1,0,0
1.437648,52,31,2934,56,16015.0459,1,0,0
0.004713,4,31,568,142,723106.3125,1,0,0
0.001124,2,31,146,73,519572.9688,1,0,0
0.025997,40,31,2542,64,762857.25,1,0,0
0.022953,48,31,2974,62,1015292.125,1,0,0
0.024663,60,31,3614,60,1152820.0,1,0,0
0.008271,22,31,1920,87,1772941.5,1,0,0
0.520155,22,31,2054,93,30160.24023,1,0,0
0.001071,2,31,146,73,545284.75,1,0,0
0.002849,6,31,320,53,749736.75,1,0,0
1.002985,22,31,2054,93,15641.31055,1,0,0
0.023915,46,31,2854,62,933974.5,1,0,0
0.001722,4,31,528,132,1839721.25,1,0,0
5e-06,2,60,264,132,211200000.0,2,0,0
1.005764,12,31,1580,132,11525.56641,1,0,0
0.120106,26,31,2152,83,137878.2188,1,0,0
0.001101,2,31,146,73,530426.875,1,0,0
0.001747,4,31,536,134,1840870.0,1,0,0
0.000987,2,31,130,65,526849.0625,1,0,0
1e-06,2,60,264,132,1056000000.0,2,0,0
0.020896,44,31,2750,63,1029096.438,1,0,0
0.024288,52,31,37262,717,12037549.0,1,0,0
1.005596,12,31,1580,132,11527.49121,1,0,0
0.385307,28,31,5008,179,100283.6641,1,0,0
0.013973,38,31,2438,64,1359192.625,1,0,0
2.089973,234,31,13454,57,51281.04688,1,0,0
1e-05,2,60,264,132,105600000.0,3,0,0
0.005317,4,31,568,142,640962.9375,1,0,0
0.004661,4,31,568,142,731173.5625,1,0,0
0.00607,22,31,1920,87,2415815.5,1,0,0
0.97816,24,31,2158,90,16921.56641,1,0,0
0.334908,10,31,528,53,11370.28613,1,0,0
0.101808,60,31,3614,60,279270.7813,1,0,0
1e-05,2,60,264,132,105600000.0,3,0,0
0.001126,2,31,146,73,518650.0938,1,0,0
0.338344,6,31,320,53,6313.101074,1,0,0
0.001609,4,31,536,134,1998757.0,1,0,0
0.506864,122,31,7812,64,122289.2109,1,0,0
0.224214,14,31,8928,638,295824.5313,1,0,0
5e-06,2,60,264,132,211200000.0,2,0,0
0.000911,2,31,146,73,641053.75,1,0,0
0.006282,18,31,3880,216,4667303.5,1,0,0
0.001685,4,31,528,132,1880118.625,1,0,0
0.001699,4,31,528,132,1864626.25,1,0,0
1.50787,234,31,13454,57,71077.75,1,0,0
1e-06,2,60,264,132,1056000000.0,2,0,0
1.007965,14,31,1684,120,12413.12988,1,0,0
1.495202,12,31,1580,132,7752.798828,1,0,0
0.001709,4,31,528,132,1853715.625,1,0,0
0.018969,46,31,2854,62,1177500.125,1,0,0
0.029018,38,31,2438,64,654490.3125,1,0,0
0.005189,18,31,3880,216,5650414.0,1,0,0
5e-06,2,60,264,132,211200000.0,1,0,0
0.639757,52,31,37178,715,455973.1563,1,0,0
0.024722,60,31,3614,60,1150068.75,1,0,0
0.00105,2,31,130,65,495238.125,1,0,0
0.048914,84,31,4862,58,785869.0625,1,0,0
0.001096,2,31,146,73,532846.75,1,0,0
0.049118,14,31,8928,638,1350380.75,1,0,0
0.016669,40,31,2542,64,1189753.5,1,0,0
1e-06,2,60,264,132,1056000000.0,1,0,0
0.515967,52,31,37178,715,565369.5,1,0,0
0.75711,24,31,2158,90,21862.08008,1,0,0
0.00601,30,31,3624,121,4664226.0,1,0,0
0.004857,4,31,568,142,701667.6875,1,0,0
0.100831,60,31,3614,60,281976.7813,1,0,0
0.004652,4,31,568,142,732588.125,1,0,0
0.049168,22,31,2054,93,319069.3125,1,0,0
0.002419,2,31,146,73,241422.0781,1,0,0
0.448875,62,31,5928,96,103957.6719,1,0,0
0.378841,28,31,5072,181,103283.4297,1,0,0
0.560385,32,31,3728,117,51564.55078,1,0,0
0.258873,32,31,3728,117,111622.3047,1,0,0
0.000982,2,31,130,65,529531.5625,1,0,0
0.001102,2,31,130,65,471869.3125,1,0,0
0.001026,2,31,146,73,569200.75,1,0,0
1.005704,12,31,1580,132,11526.25391,1,0,0
0.34649,28,31,4400,157,97965.3125,1,0,0
0.004891,18,31,4552,253,7033326.0,1,0,0
0.003005,6,31,320,53,710815.3125,1,0,0
1.247574,52,31,2934,56,18455.01758,1,0,0
1.08806,12,31,1580,132,10653.82422,1,0,0
0.243836,32,31,3728,117,118505.8828,1,0,0
0.003343,2,31,146,73,174693.3906,1,0,0
0.011884,38,31,2438,64,1598115.125,1,0,0
0.069925,48,31,2974,62,333271.3438,1,0,0
0.152186,4,31,568,142,22393.64844,1,0,0
0.008495,32,31,3728,117,3401530.25,1,0,0
0.04733,14,31,8928,638,1401394.5,1,0,0
0.025996,46,31,2854,62,859209.125,1,0,0
0.371887,62,31,5928,96,125478.9766,1,0,0
0.0018,4,31,528,132,1760000.0,1,0,0
0.005233,18,31,3880,216,5602904.5,1,0,0
0.001795,4,31,528,132,1764902.5,1,0,0
0.000998,2,31,146,73,585170.3125,1,0,0
0.000998,2,31,130,65,521042.0625,1,0,0
0.001094,2,31,130,65,475319.9375,1,0,0
0.223372,14,31,8928,638,296939.625,1,0,0
1.769962,228,31,13142,58,59142.51563,1,0,0
0.704381,42,31,3210,76,35594.375,1,0,0
0.016869,48,31,2974,62,1381469.0,1,0,0
0.046543,6,31,320,53,45893.04688,1,0,0
0.004642,8,31,424,53,639379.5625,1,0,0
0.884785,52,31,37262,717,330439.5938,1,0,0
0.037,46,31,2854,62,603675.6875,1,0,0
0.039962,44,31,2750,63,538111.1875,1,0,0
0.07081,48,31,2974,62,329106.0625,1,0,0
0.047728,10,31,528,53,79785.45313,1,0,0
0.016951,46,31,2854,62,1317680.375,1,0,0
0.271929,26,31,4296,165,121531.7266,1,0,0
0.001032,2,31,146,73,565891.5,1,0,0
0.020761,44,31,2750,63,1035788.25,1,0,0
1.029255,12,31,1580,132,11262.51465,1,0,0
0.001003,2,31,146,73,582253.25,1,0,0
0.001083,2,31,146,73,539242.875,1,0,0
0.001192,2,31,146,73,489932.875,1,0,0
0.032591,122,31,7814,64,1902365.625,1,0,0
0.001767,4,31,536,134,1820034.0,1,0,0
1.069875,12,31,1580,132,10834.91016,1,0,0
0.032916,60,31,3614,60,863774.5,1,0,0
1.521784,122,31,7814,64,40741.65625,1,0,0
0.00109,2,31,146,73,535779.8125,1,0,0
1.778933,52,31,37178,715,163981.4375,1,0,0
0.019775,48,31,2974,62,1178457.625,1,0,0
0.001773,4,31,528,132,1786802.0,1,0,0
0.033645,52,31,37262,717,8689790.0,1,0,0
0.847558,52,31,2934,56,27165.10156,1,0,0
1.101982,12,31,1580,132,10519.22852,1,0,0
0.704997,52,31,37264,717,414730.8438,1,0,0
0.806838,122,31,7820,64,76902.67969,1,0,0
0.002262,2,31,130,65,229885.0625,1,0,0
0.059249,40,31,2558,64,336883.3438,1,0,0
0.384515,28,31,4560,163,91502.28125,1,0,0
0.002268,4,31,536,134,1417989.375,1,0,0
0.104038,24,31,2048,85,150944.8438,1,0,0
0.020036,34,31,2230,66,864443.9375,1,0,0
0.016996,34,31,2230,66,1019063.313,1,0,0
1.029005,236,31,24656,104,190879.5313,1,0,0
0.005307,4,31,568,142,642170.6875,1,0,0
0.016912,48,31,2974,62,1377956.5,1,0,0
1.005822,12,31,1580,132,11524.90234,1,0,0
0.000981,2,31,132,66,538226.3125,1,0,0
0.001008,2,31,130,65,515873.0313,1,0,0
0.087407,4,31,568,142,38990.01172,1,0,0
0.177135,26,31,2152,83,93488.01563,1,0,0
0.091019,72,31,4238,59,367395.8438,1,0,0
0.041885,48,31,2974,62,556380.5625,1,0,0
0.009824,36,31,2334,65,1848534.125,1,0,0
0.001033,2,31,130,65,503388.2188,1,0,0
4.306981,52,31,2934,56,5345.739746,1,0,0
0.103469,86,31,4966,58,379553.3125,1,0,0
0.030671,46,31,2854,62,728244.9375,1,0,0
0.001008,2,31,130,65,515873.0313,1,0,0
0.052875,40,31,2558,64,377494.0938,1,0,0
0.005303,18,31,4040,224,5756741.5,1,0,0
1.081885,14,31,1684,120,11565.0,1,0,0
0.104613,14,31,8928,638,634032.125,1,0,0
1.091092,12,31,1580,132,10624.21875,1,0,0
2.134816,226,31,24136,107,90049.92188,1,0,0
2.388817,360,31,19202,53,64128.8125,1,0,0
0.086042,72,31,4238,59,388647.4063,1,0,0
0.393284,6,31,320,53,5431.189941,1,0,0
0.001093,2,31,146,73,534309.1875,1,0,0
0.024972,38,31,2438,64,760531.8125,1,0,0
0.02194,52,31,37274,717,13330173.0,1,0,0
1.040028,12,31,1580,132,11145.85449,1,0,0
0.016329,22,31,1920,87,898034.1875,1,0,0
0.005084,14,31,8928,638,13046420.0,1,0,0
0.0512,40,31,2558,64,389843.75,1,0,0
0.001014,2,31,146,73,575936.875,1,0,0
0.008323,22,31,1920,87,1761864.75,1,0,0
0.000618,4,31,216,54,2097087.375,1,0,0
0.001302,2,31,146,73,448540.6875,1,0,0
0.031985,44,31,2750,63,672315.125,1,0,0
1.158623,328,31,17538,53,120729.5234,1,0,0
1.126874,12,31,1580,132,10286.86426,1,0,0
0.104347,84,31,4862,58,368386.25,1,0,0
1.409908,52,31,2934,56,16330.14258,1,0,0
0.040546,56,31,3390,61,657031.5,1,0,0
1.012951,14,31,1684,120,12352.02832,1,0,0
1.010893,14,31,1684,120,12377.17578,1,0,0
0.000881,2,31,130,65,590238.375,1,0,0
0.032966,78,31,4550,58,1090092.875,1,0,0
0.035375,48,31,2974,62,658770.3125,1,0,0
0.052951,48,31,2974,62,440105.0,1,0,0
0.632822,122,31,7810,64,97923.27344,1,0,0
0.094441,78,31,4550,58,380512.7188,1,0,0
0.210582,24,31,2048,85,74574.27344,1,0,0
0.001073,2,31,146,73,544268.375,1,0,0
0.049224,39,32,2506,64,396879.5625,1,0,0
0.164016,48,31,2974,62,142083.7031,1,0,0
0.003051,6,31,320,53,700098.3125,1,0,0
0.03891,122,31,7812,64,1593009.5,1,0,0
1.005711,12,31,1580,132,11526.17481,1,0,0
0.134688,14,31,8928,638,492456.625,1,0,0
0.021673,38,31,2438,64,876297.6875,1,0,0
0.038938,48,31,2974,62,598489.875,1,0,0
0.161878,36,31,2334,65,112183.2422,1,0,0
0.041638,52,31,37274,717,7023968.0,1,0,0
10.926908,452,31,25368,56,18531.86719,1,0,0
0.009169,32,31,3728,117,3151488.75,1,0,0
0.001292,2,31,146,73,452012.4063,1,0,0
0.001051,2,31,146,73,555661.3125,1,0,0
0.290658,14,31,8928,638,228199.4688,1,0,0
0.00396,8,31,1052,132,1860606.125,1,0,0
0.005449,8,31,424,53,544687.125,1,0,0
0.001734,4,31,528,132,1826989.625,1,0,0
0.717753,8,31,424,53,4135.127441,1,0,0
0.027397,52,31,2934,56,840384.0,1,0,0
0.019422,16,31,1540,96,594789.375,1,0,0
0.802836,122,31,7812,64,77206.30469,1,0,0
0.071387,72,31,4238,59,468432.625,1,0,0
0.001651,4,31,536,134,1947910.375,1,0,0
0.314304,8,31,424,53,9443.086914,1,0,0
0.099062,4,31,536,134,32464.51563,1,0,0
2e-06,2,60,264,132,528000000.0,2,0,0
0.224586,8,31,424,53,13215.42773,1,0,0
0.019206,16,31,1540,96,601478.6875,1,0,0
0.260169,24,31,4864,203,143352.9688,1,0,0
2e-06,2,60,264,132,528000000.0,2,0,0
0.041099,46,31,2854,62,543468.1875,1,0,0
0.014044,16,31,1540,96,822557.6875,1,0,0
0.00113,2,31,130,65,460177.0,1,0,0
0.0079,24,31,2024,84,1964557.0,1,0,0
0.124001,84,31,4862,58,309997.5,1,0,0
0.002371,2,31,146,73,246309.5781,1,0,0
0.026641,38,31,2438,64,712886.125,1,0,0
5e-06,2,60,264,132,211200000.0,3,0,0
0.227407,14,31,8928,638,291670.875,1,0,0
0.025471,52,31,37172,715,11450826.0,1,0,0
3.516972,338,31,26456,78,60001.61328,1,0,0
5e-06,2,60,264,132,211200000.0,3,0,0
0.224121,24,31,2048,85,70069.28906,1,0,0
5e-06,2,60,264,132,211200000.0,3,0,0
0.040897,48,31,2974,62,569821.75,1,0,0
0.001002,2,31,130,65,518962.0938,1,0,0
2e-06,2,31,146,73,292000000.0,1,0,0
0.056067,4,31,528,132,56503.82422,1,0,0
0.042513,122,31,7812,64,1458001.0,1,0,0
0.199645,66,31,3926,59,154955.0469,1,0,0
0.000992,2,31,146,73,588709.6875,1,0,0
0.040707,46,31,2854,62,548701.6875,1,0,0
0.010576,18,31,4040,224,2886535.5,1,0,0
0.000962,2,31,146,73,607068.625,1,0,0
0.493055,6,31,320,53,4332.173828,1,0,0
5.011927,354,31,18890,53,30067.47656,1,0,0
0.001055,2,31,130,65,492891.0,1,0,0
0.143862,48,31,2974,62,161988.5781,1,0,0
10.269464,362,31,19306,53,14998.25195,1,0,0
0.176641,10,29,8712,871,355115.75,1,0,0
0.213966,48,31,2974,62,108914.5,1,0,0
0.004531,4,31,568,142,752151.875,1,0,0
0.004497,4,31,568,142,757838.5625,1,0,0
0.004006,6,31,312,52,519221.1875,1,0,0
0.000925,2,31,130,65,562162.1875,1,0,0
0.008294,22,31,1920,87,1768025.0,1,0,0
10.025798,340,31,18162,53,14449.92188,1,0,0
0.448678,116,31,7476,64,132157.1406,1,0,0
0.257418,6,31,320,53,8297.788086,1,0,0
0.001074,2,31,146,73,543761.625,1,0,0
0.055809,48,31,2974,62,417567.0625,1,0,0
0.050517,18,31,1076,60,161054.6875,1,0,0
0.147122,24,31,2048,85,106741.3438,1,0,0
0.001027,2,31,146,73,568646.5625,1,0,0
0.004007,8,31,1028,129,1796855.5,1,0,0
3e-06,2,31,284,142,378666656.0,1,0,0
0.142222,84,31,4862,58,270281.6563,1,0,0
0.021942,40,31,2542,64,903837.375,1,0,0
0.056638,72,31,4238,59,590416.3125,1,0,0
0.046581,52,31,37172,715,6261437.0,1,0,0
0.056683,46,31,2854,62,394051.125,1,0,0
0.008317,5,32,336,67,258747.1406,1,0,0
0.000986,2,31,132,66,535496.9375,1,0,0
0.018678,38,31,2438,64,1016811.188,1,0,0
1.31327,14,31,1684,120,9527.363281,1,0,0
1.566818,184,31,10752,58,54602.38672,1,0,0
0.088865,36,31,2334,65,204354.9219,1,0,0
1.265038,12,31,1580,132,9163.361328,1,0,0
0.015953,38,31,2438,64,1190497.0,1,0,0
3.498646,46,31,2610,57,5839.973633,1,0,0
0.028876,66,31,3926,59,1071339.5,1,0,0
0.031957,48,31,2974,62,729229.875,1,0,0
0.011593,34,31,2230,66,1494005.0,1,0,0
0.073932,36,31,2334,65,245631.125,1,0,0
0.162371,4,31,568,142,20988.9707,1,0,0
0.030907,37,32,2402,65,605170.375,1,0,0
0.019446,16,31,1540,96,594055.3125,1,0,0
0.015728,38,31,2438,64,1207527.875,1,0,0
7e-06,2,31,146,73,83428568.0,1,0,0
0.080233,78,31,4550,58,447895.5,1,0,0
0.001689,4,31,528,132,1875666.0,1,0,0
12.289506,670,31,37282,56,24233.35742,1,0,0
0.000989,2,31,146,73,590495.5,1,0,0
0.19753,2,29,104,52,2106.009277,1,0,0
0.194099,4,31,528,132,16321.56836,1,0,0
0.000991,2,31,130,65,524722.5,1,0,0
0.001102,2,31,146,73,529945.5625,1,0,0
0.280438,4,31,568,142,12152.41895,1,0,0
0.017994,48,31,2974,62,1295098.375,1,0,0
0.125441,21,29,1560,74,94769.65625,1,0,0
0.051027,4,31,536,134,63025.45703,1,0,0
0.119692,68,31,4030,59,265414.5625,1,0,0
30.981691,4,0,184,46,35.633949,2,0,0
0.036513,56,31,3390,61,729603.125,1,0,0
0.004035,8,31,1028,129,1784386.5,1,0,0
0.020144,14,31,728,52,268467.0313,1,0,0
0.07595,48,31,2958,62,305148.125,1,0,0
0.059368,14,31,8928,638,1117234.875,1,0,0
0.000999,2,31,146,73,584584.5625,1,0,0
0.001,2,31,146,73,584000.0,1,0,0
0.024235,9,29,12168,1352,3570373.25,1,0,0
0.001014,2,31,146,73,575936.875,1,0,0
0.39237,4,31,568,142,8685.679688,1,0,0
0.009744,30,31,3624,121,2876847.5,1,0,0
0.02694,48,31,2974,62,865033.4375,1,0,0
1.001867,9,29,7548,839,53579.96484,1,0,0
0.001101,2,31,146,73,530426.875,1,0,0
0.162569,84,31,4862,58,236453.4375,1,0,0
0.001102,2,31,146,73,529945.5625,1,0,0
0.009863,36,31,2334,65,1841224.75,1,0,0
30.981691,4,0,184,46,35.633949,2,0,0
0.045841,19,31,1076,57,178006.5781,1,0,0
0.33634,8,31,424,53,8824.40332,1,0,0
0.073816,48,31,2974,62,315703.9063,1,0,0
1.122711,8,31,890,111,5550.850098,1,0,0
1.861765,52,31,2934,56,12366.75977,1,0,0
0.026496,48,31,2974,62,879528.9375,1,0,0
0.009199,8,31,460,58,350472.875,1,0,0
0.001142,2,31,146,73,511383.5625,1,0,0
0.016953,38,31,2438,64,1120273.625,1,0,0
0.017848,16,31,1540,96,647243.375,1,0,0
2.391909,32,31,1818,57,5893.201172,1,0,0
0.001026,2,31,132,66,514619.875,1,0,0
0.55854,6,31,320,53,3824.256104,1,0,0
0.03702,38,31,2438,64,513019.9688,1,0,0
0.017322,48,31,2974,62,1345341.125,1,0,0
0.14987,72,31,4238,59,223126.7188,1,0,0
0.047777,6,31,320,53,44707.70313,1,0,0
